0,1,2,3
2017-08-31 14:24:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At IH-10 KATY - High Water - Status: Cleared at 9:22 AM,
2017-08-31 14:15:05+00:00,houstontranstar,IH-45 NORTH Northbound At MEMORIAL DR - High Water - Status: Verified at 9:12 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-31 14:00:05+00:00,houstontranstar,SH-249 TOMBALL PARKWAY Northbound At COMPAQ CENTER DR - High Water - Status: Cleared at 8:57 AM,
2017-08-31 13:39:05+00:00,houstontranstar,IH-610 WEST LOOP Northbound At IH-10 KATY - Accident - Status: Cleared at 8:38 AM,
2017-08-31 13:33:11+00:00,houstontranstar,LOOP-494 Northbound At MONTGOMERY-HARRIS COUNTY LINE - High Water - Status: Cleared at 8:31 AM,
2017-08-31 13:33:08+00:00,houstontranstar,IH-69 Southbound At FOSTORIA RD - High Water - Status: Cleared at 8:31 AM,
2017-08-31 13:33:05+00:00,houstontranstar,IH-69 Southbound At FM 1314 - High Water - Status: Cleared at 8:32 AM,
2017-08-31 12:36:05+00:00,houstontranstar,SH-288 Southbound At SAM HOUSTON TOLLWAY - High Water - Status: Cleared at 7:33 AM,
2017-08-31 12:30:05+00:00,houstontranstar,SH-288 Northbound At SAM HOUSTON TOLLWAY - High Water - Status: Cleared at 7:28 AM,
2017-08-31 12:24:08+00:00,houstontranstar,IH-610 WEST LOOP Northbound At IH-10 KATY - Accident - Status: Verified at 7:20 AM - Lanes Affected: 2 Mainlane(s),
2017-08-31 12:00:05+00:00,houstontranstar,SH-35 Eastbound At DIXIE FARM CR 126 - High Water - Status: Cleared at 6:56 AM,
2017-08-31 11:57:11+00:00,houstontranstar,FM-521 Northbound At FORT BEND COUNTY RD CR 56 - High Water - Status: Cleared at 6:55 AM,
2017-08-31 11:57:08+00:00,houstontranstar,FM-521 Northbound At FM-1462 - High Water - Status: Cleared at 6:54 AM,
2017-08-31 11:57:05+00:00,houstontranstar,FM-1128 Northbound At CHOCOLATE BAYOU RD CR 385 - High Water - Status: Cleared at 6:54 AM,
2017-08-31 11:54:17+00:00,houstontranstar,FM-1128 Southbound At CHOCOLATE BAYOU RD CR 385 - High Water - Status: Cleared at 6:52 AM,
2017-08-31 08:15:12+00:00,houstontranstar,IH-45 GULF Northbound At SCARSDALE BLVD - High Water - Status: Cleared at 3:12 AM,
2017-08-31 07:48:10+00:00,houstontranstar,IH-10 Westbound At PEDERSON RD - High Water - Status: Cleared at 2:45 AM,
2017-08-31 07:45:12+00:00,houstontranstar,BELTWAY 8-EAST Northbound At WALLISVILLE - Accident - Status: Cleared at 2:41 AM,
2017-08-31 07:42:14+00:00,houstontranstar,IH-45 NORTH Southbound At CYPRESSWOOD DR/Holzwarth - High Water - Status: Cleared at 2:40 AM,
2017-08-31 07:39:09+00:00,houstontranstar,SH-288 Northbound At SH-6 - High Water - Status: Cleared at 2:38 AM,
2017-08-31 07:18:05+00:00,houstontranstar,US-90 Westbound At CROSBY EASTGATE - Other - Status: Verified at 2:13 AM - Lanes Affected: None,
2017-08-31 07:15:05+00:00,houstontranstar,US-90 Eastbound At CROSBY EASTGATE - Other - Status: Detected at 2:11 AM - Lanes Affected: All Mainlanes,
2017-08-31 07:09:09+00:00,houstontranstar,IH-45 NORTH Northbound At CYPRESSWOOD DR/Holzwarth - High Water - Status: Cleared at 2:07 AM,
2017-08-31 05:51:05+00:00,houstontranstar,"HARDY TOLL ROAD Southbound Before FM-1960 - Heavy Truck, Stall - Status: Cleared at 12:49 AM",
2017-08-31 05:48:05+00:00,houstontranstar,"HARDY TOLL ROAD Southbound Before FM-1960 - Heavy Truck, Stall - Status: Verified at 12:46 AM - Lanes Affected: 1 Mainlane(s)",
2017-08-31 03:12:05+00:00,houstontranstar,BELTWAY 8-EAST Northbound At WALLISVILLE - Accident - Status: Verified at 10:08 PM - Lanes Affected: All Mainlanes,
2017-08-31 02:21:05+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At Mesa Rd - Accident - Status: Cleared at 9:18 PM,
2017-08-31 01:33:05+00:00,houstontranstar,HARDY AIRPORT CONNECTOR Eastbound Before JFK BLVD - Accident - Status: Cleared at 8:31 PM,
2017-08-31 01:15:05+00:00,houstontranstar,IH-69 Eastex Freeway Northbound At IH-45 GULF - Other - Status: Cleared at 8:11 PM,
2017-08-31 01:12:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At ALMEDA - Accident - Status: Cleared at 8:10 PM,
2017-08-31 00:57:09+00:00,houstontranstar,SH-225 Westbound At RICHEY ST - High Water - Status: Cleared at 7:56 PM,
2017-08-31 00:57:05+00:00,houstontranstar,SH-225 Eastbound At RICHEY ST - High Water - Status: Cleared at 7:53 PM,
2017-08-31 00:45:05+00:00,houstontranstar,HARDY AIRPORT CONNECTOR Eastbound Before JFK BLVD - Accident - Status: Verified at 7:43 PM - Lanes Affected: 1 Shoulder Lane(s),
2017-08-31 00:36:05+00:00,houstontranstar,US-290 NORTHWEST Eastbound At SKINNER - High Water - Status: Verified at 7:33 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-31 00:21:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At ALMEDA - Accident - Status: Verified at 7:17 PM - Lanes Affected: 1 Shoulder Lane(s),
2017-08-30 23:54:16+00:00,houstontranstar,US-90 ALTERNATE Westbound At SAN BENARD RIVER/FORT BEND-WHARTON COUNTY LINE - High Water - Status: Cleared at 6:53 PM,
2017-08-30 23:54:13+00:00,houstontranstar,US-90 ALTERNATE Eastbound At SAN BENARD RIVER/FORT BEND-WHARTON COUNTY LINE - High Water - Status: Cleared at 6:52 PM,
2017-08-30 23:54:11+00:00,houstontranstar,US-90 ALTERNATE Eastbound At KIRKWOOD DR/DULLES AVE - High Water - Status: Cleared at 6:51 PM,
2017-08-30 23:54:08+00:00,houstontranstar,IH-69 Southbound At ISLEIB RD - High Water - Status: Cleared at 6:50 PM,
2017-08-30 23:54:05+00:00,houstontranstar,IH-69 Southbound At FM-762/THOMPSON RD - High Water - Status: Cleared at 6:51 PM,
2017-08-30 23:51:13+00:00,houstontranstar,IH-69 Southbound At BRAZOS RIVER - High Water - Status: Cleared at 6:49 PM,
2017-08-30 23:51:11+00:00,houstontranstar,IH-69 Northbound At University Blvd - High Water - Status: Cleared at 6:49 PM,
2017-08-30 23:51:08+00:00,houstontranstar,IH-69 Northbound At FM-762/THOMPSON RD - High Water - Status: Cleared at 6:48 PM,
2017-08-30 23:51:05+00:00,houstontranstar,FM-2977 Southbound At HAND RD - High Water - Status: Cleared at 6:48 PM,
2017-08-30 23:45:05+00:00,houstontranstar,SH-288 Southbound After FM-2234 MC HARD RD - High Water - Status: Cleared at 6:42 PM,
2017-08-30 23:39:08+00:00,houstontranstar,FM-1464 Northbound At W Bellfort Rd - High Water - Status: Cleared at 6:36 PM,
2017-08-30 23:39:05+00:00,houstontranstar,FM-1462 Southbound At Nordt Rd - High Water - Status: Cleared at 6:35 PM,
2017-08-30 23:36:08+00:00,houstontranstar,FM-1462 Northbound At Nordt Rd - High Water - Status: Cleared at 6:33 PM,
2017-08-30 23:36:05+00:00,houstontranstar,FM-1093 Eastbound At S MASON RD - High Water - Status: Cleared at 6:32 PM,
2017-08-30 23:30:08+00:00,houstontranstar,FM-1092 Southbound At 5TH ST - High Water - Status: Cleared at 6:27 PM,
2017-08-30 23:30:05+00:00,houstontranstar,FM-1092 Northbound At 5TH ST - High Water - Status: Cleared at 6:27 PM,
2017-08-30 23:24:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At CROSSTIMBERS ST - High Water - Status: Cleared at 6:20 PM,
2017-08-30 23:21:05+00:00,houstontranstar,HARDY TOLL ROAD Northbound At CROSSTIMBERS ST - High Water - Status: Cleared at 6:19 PM,
2017-08-30 22:30:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At IH-45 GULF - High Water - Status: Cleared at 5:27 PM,
2017-08-30 22:18:08+00:00,houstontranstar,HARDY TOLL ROAD Northbound At BELTWAY 8-NORTH - High Water - Status: Cleared at 5:16 PM,
2017-08-30 22:18:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At HARDY TOLL - High Water - Status: Cleared at 5:17 PM,
2017-08-30 22:15:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At BELTWAY 8-NORTH - High Water - Status: Cleared at 5:12 PM,
2017-08-30 21:33:08+00:00,houstontranstar,FM-2920 Westbound At Calvert Rd - High Water - Status: Cleared at 4:30 PM,
2017-08-30 21:33:05+00:00,houstontranstar,FM-2920 Westbound At BAUER RD - High Water - Status: Cleared at 4:29 PM,
2017-08-30 21:30:16+00:00,houstontranstar,IH-10 KATY MANAGED LANE Westbound At ELDRIDGE PKY - Accident - Status: Cleared at 4:27 PM,
2017-08-30 21:30:13+00:00,houstontranstar,FM-2920 Eastbound At Park Rd - High Water - Status: Cleared at 4:29 PM,
2017-08-30 21:30:10+00:00,houstontranstar,FM-2920 Eastbound At BAUER RD - High Water - Status: Cleared at 4:28 PM,
2017-08-30 21:30:08+00:00,houstontranstar,FM-1960 Eastbound At FM 2100/CROSBY HUFFMAN RD - High Water - Status: Cleared at 4:27 PM,
2017-08-30 21:30:05+00:00,houstontranstar,FM-1960 Eastbound At ELLA BLVD - High Water - Status: Cleared at 4:27 PM,
2017-08-30 21:24:06+00:00,houstontranstar,SH-99 Grand Pkwy - North Westbound After San Jacinto River - High Water - Status: Cleared at 4:21 PM,
2017-08-30 21:06:05+00:00,houstontranstar,IH-10 KATY MANAGED LANE Eastbound At ELDRIDGE PKY - Accident - Status: Verified at 4:03 PM - Lanes Affected: None,
2017-08-30 20:33:05+00:00,houstontranstar,IH-10 KATY Westbound At KIRKWOOD RD - Accident - Status: Cleared at 3:30 PM,
2017-08-30 20:24:05+00:00,houstontranstar,IH-10 Westbound At SH 36 - High Water - Status: Cleared at 3:22 PM,
2017-08-30 20:18:05+00:00,houstontranstar,IH-10 KATY Eastbound At WASHINGTON AVE/WESTCOTT ST - Other - Status: Cleared at 3:14 PM,
2017-08-30 20:12:05+00:00,houstontranstar,SH-3 Southbound At SH-146 - High Water - Status: Cleared at 3:09 PM,
2017-08-30 20:09:11+00:00,houstontranstar,SH-3 Southbound At Walker St - High Water - Status: Cleared at 3:06 PM,
2017-08-30 20:09:08+00:00,houstontranstar,SH-3 Northbound At Walker St - High Water - Status: Cleared at 3:07 PM,
2017-08-30 20:09:05+00:00,houstontranstar,SH-3 Northbound At SH-146 - High Water - Status: Cleared at 3:06 PM,
2017-08-30 20:06:09+00:00,houstontranstar,SH-87/ Broadway Southbound At SEWALL BLVD/ 2ND ST - High Water - Status: Cleared at 3:04 PM,
2017-08-30 20:06:06+00:00,houstontranstar,FM-518 Southbound At Kemah Oaks Dr - High Water - Status: Cleared at 3:02 PM,
2017-08-30 20:06:05+00:00,houstontranstar,FM-517 Eastbound At SH-3 - Other - Status: Cleared at 3:04 PM,
2017-08-30 20:03:05+00:00,houstontranstar,FM-518 Northbound At Kemah Oaks Dr - High Water - Status: Cleared at 3:02 PM,
2017-08-30 20:00:05+00:00,houstontranstar,"IH-10 KATY Westbound At KIRKWOOD RD - Accident - Status: Verified at 2:56 PM - Lanes Affected: 3 Mainlane(s), 1 Shoulder Lane(s)",
2017-08-30 19:45:05+00:00,houstontranstar,IH-10 KATY Eastbound At WASHINGTON AVE/WESTCOTT ST - Other - Status: Verified at 2:42 PM - Lanes Affected: 1 Shoulder Lane(s),
2017-08-30 19:30:05+00:00,houstontranstar,IH-10 KATY MANAGED LANE Westbound At GESSNER DR - Other - Status: Cleared at 2:28 PM,
2017-08-30 19:09:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At FM-1960 - High Water - Status: Cleared at 2:06 PM,
2017-08-30 18:54:05+00:00,houstontranstar,"IH-10 KATY Westbound At BINGLE RD/ VOSS - Heavy Truck, Vehicle Fire - Status: Cleared at 1:51 PM",
2017-08-30 18:51:05+00:00,houstontranstar,IH-10 KATY MANAGED LANE Westbound At GESSNER DR - Other - Status: Verified at 1:47 PM - Lanes Affected: All Mainlanes,
2017-08-30 18:36:05+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At NORTH SAM PLAZA - Accident - Status: Cleared at 1:32 PM,
2017-08-30 18:27:11+00:00,houstontranstar,SH-99 Grand Pkwy - North Eastbound Before San Jacinto River - High Water - Status: Cleared at 1:25 PM,
2017-08-30 18:27:08+00:00,houstontranstar,SH-99 Grand Pkwy - North Eastbound At Riverwalk Dr - High Water - Status: Cleared at 1:25 PM,
2017-08-30 18:27:05+00:00,houstontranstar,SH-99 Grand Pkwy - North Eastbound At FM 1314 - High Water - Status: Cleared at 1:24 PM,
2017-08-30 18:03:05+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At NORTH SAM PLAZA - Accident - Status: Verified at 12:59 PM - Lanes Affected: None,
2017-08-30 17:30:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At IH-45 GULF - Accident - Status: Cleared at 12:27 PM,
2017-08-30 16:42:05+00:00,houstontranstar,IH-45 Southbound At FM-1765/TEXAS AVE. - High Water - Status: Cleared at 11:39 AM,
2017-08-30 16:21:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At IH-45 NORTH - High Water - Status: Cleared at 11:19 AM,
2017-08-30 16:06:06+00:00,houstontranstar,SH-35 Eastbound At FM-528 - High Water - Status: Cleared at 11:03 AM,
2017-08-30 16:06:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At JOHN F KENNEDY BLVD - Vehicle Fire - Status: Cleared at 11:04 AM,
2017-08-30 15:57:05+00:00,houstontranstar,SH-288 Northbound At CANNON RD CR 51 - High Water - Status: Cleared at 10:55 AM,
2017-08-30 15:27:09+00:00,houstontranstar,IH-45 GULF Southbound At FM-2351/CLEAR LAKE CITY BLVD - High Water - Status: Cleared at 10:25 AM,
2017-08-30 15:27:05+00:00,houstontranstar,IH-45 GULF Northbound At FM-2351/CLEAR LAKE CITY BLVD - High Water - Status: Cleared at 10:24 AM,
2017-08-30 15:21:05+00:00,houstontranstar,BELTWAY 8-SOUTH Westbound At FM-865 CULLEN BLVD - High Water - Status: Cleared at 10:18 AM,
2017-08-30 15:18:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At IH-69 EASTEX - High Water - Status: Cleared at 10:17 AM,
2017-08-30 15:15:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound After JOHN F KENNEDY BLVD - Vehicle Fire - Status: Cleared at 10:13 AM,
2017-08-30 15:12:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At JOHN F KENNEDY BLVD - Vehicle Fire - Status: Verified at 10:09 AM - Lanes Affected: All Mainlanes,
2017-08-30 15:09:05+00:00,houstontranstar,IH-10 Eastbound At FM-359 - High Water - Status: Cleared at 10:06 AM,
2017-08-30 15:06:05+00:00,houstontranstar,IH-10 Eastbound At FM-359 - High Water - Status: Cleared at 10:05 AM,
2017-08-30 14:33:19+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At BLACKHAWK - High Water - Status: Cleared at 9:30 AM,
2017-08-30 14:33:16+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At BEAMER - High Water - Status: Cleared at 9:29 AM,
2017-08-30 14:33:13+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At W. Lake Houston Pkwy - High Water - Status: Cleared at 9:31 AM,
2017-08-30 14:33:11+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At Tidwell - High Water - Status: Cleared at 9:32 AM,
2017-08-30 14:33:08+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At Generation Pkwy - High Water - Status: Cleared at 9:31 AM,
2017-08-30 14:33:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At Garrett - High Water - Status: Cleared at 9:30 AM,
2017-08-30 14:30:10+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At Tidwell - High Water - Status: Cleared at 9:29 AM,
2017-08-30 14:30:08+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At Generation Pkwy - High Water - Status: Cleared at 9:28 AM,
2017-08-30 14:30:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At Garrett - High Water - Status: Cleared at 9:28 AM,
2017-08-30 14:27:05+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Westbound At John Ralston - High Water - Status: Cleared at 9:23 AM,
2017-08-30 14:24:13+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Westbound At ELLA BLVD - High Water - Status: Cleared at 9:22 AM,
2017-08-30 14:24:11+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At Wilson Rd - High Water - Status: Cleared at 9:21 AM,
2017-08-30 14:24:08+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At John Ralston - High Water - Status: Cleared at 9:21 AM,
2017-08-30 14:24:05+00:00,houstontranstar,BELTWAY 8-SOUTH Eastbound At FM-865 CULLEN BLVD - High Water - Status: Cleared at 9:20 AM,
2017-08-30 14:21:08+00:00,houstontranstar,IH-69 Eastex Freeway Northbound At IH-45 GULF - Other - Status: Verified at 9:16 AM - Lanes Affected: All Mainlanes,
2017-08-30 14:21:05+00:00,houstontranstar,BELTWAY 8-EAST Southbound At GARRETT - High Water - Status: Cleared at 9:20 AM,
2017-08-30 14:18:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At MC GOWEN - High Water - Status: Cleared at 9:14 AM,
2017-08-30 14:09:08+00:00,houstontranstar,Tomball Tollway Southbound At BS 249/ Holderrieth - High Water - Status: Cleared at 9:06 AM,
2017-08-30 14:09:05+00:00,houstontranstar,Tomball Tollway Northbound At BS 249/ Holderrieth - High Water - Status: Cleared at 9:06 AM,
2017-08-30 14:06:05+00:00,houstontranstar,SH-249 TOMBALL PARKWAY Northbound At BS 249/ HOLDERRIETH - High Water - Status: Cleared at 9:03 AM,
2017-08-30 14:00:05+00:00,houstontranstar,IH-10 Westbound At FM-1463 - High Water - Status: Cleared at 8:58 AM,
2017-08-30 13:57:05+00:00,houstontranstar,BELTWAY 8-EAST Northbound At FAIRMONT PKWY - High Water - Status: Cleared at 8:53 AM,
2017-08-30 13:39:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At SH-288 - High Water - Status: Cleared at 8:37 AM,
2017-08-30 13:27:05+00:00,houstontranstar,BELTWAY 8-WEST Southbound At LITTLE YORK RD - High Water - Status: Cleared at 8:25 AM,
2017-08-30 13:24:05+00:00,houstontranstar,BELTWAY 8-SOUTH Westbound At BEAMER - High Water - Status: Cleared at 8:22 AM,
2017-08-30 13:21:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At HARDY TOLL - High Water - Status: Cleared at 8:18 AM,
2017-08-30 12:57:11+00:00,houstontranstar,BELTWAY 8-SOUTH Westbound At W. FUQUA - High Water - Status: Cleared at 7:53 AM,
2017-08-30 12:57:08+00:00,houstontranstar,BELTWAY 8-SOUTH Westbound At W. FUQUA - High Water - Status: Cleared at 7:54 AM,
2017-08-30 12:57:05+00:00,houstontranstar,BELTWAY 8-SOUTH Eastbound At W. FUQUA - High Water - Status: Cleared at 7:55 AM,
2017-08-30 12:48:05+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At SH-288 - Road Debris - Status: Cleared at 7:45 AM,
2017-08-30 12:12:05+00:00,houstontranstar,SH-288 Southbound At IH-69 SOUTHWEST - High Water - Status: Cleared at 7:09 AM,
2017-08-30 11:27:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound Before FM-1960 - High Water - Status: Cleared at 6:24 AM,
2017-08-30 11:09:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At FM-865 CULLEN BLVD - High Water - Status: Cleared at 6:05 AM,
2017-08-30 11:06:05+00:00,houstontranstar,BELTWAY 8-EAST Northbound At WALLISVILLE - Accident - Status: Cleared at 6:03 AM,
2017-08-30 10:48:05+00:00,houstontranstar,IH-45 NORTH Southbound At LOUETTA RD - Other - Status: Cleared at 5:45 AM,
2017-08-30 10:42:05+00:00,houstontranstar,IH-10 KATY Eastbound At BELTWAY 8-WEST - Other - Status: Cleared at 5:40 AM,
2017-08-30 10:12:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At FM-1960 - High Water - Status: Verified at 5:08 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-30 10:09:11+00:00,houstontranstar,HARDY TOLL ROAD Northbound At RANKIN RD - High Water - Status: Cleared at 5:06 AM,
2017-08-30 10:09:08+00:00,houstontranstar,HARDY TOLL ROAD Northbound At LITTLE YORK RD - High Water - Status: Cleared at 5:06 AM,
